StockCode,NewDescription,TotalSales,TotalVolume,UnitPrice,CustomerInteraction,CountryChannels,FirstPurchasedDate,LastPurchasedDate
21804,WHITE CHRISTMAS GARLAND STARS TREES,830.03,225,3.7701515151515155,37,1,2010-12-01 12:43:00,2011-12-02 11:28:00
21807,WHITE CHRISTMAS STAR DECORATION,189.42,439,0.46799999999999997,24,1,2010-12-03 09:31:00,2011-11-22 15:43:00
21808,"CHRISTMAS GARLAND STARS,TREES",641.58,181,3.54,21,2,2010-12-01 15:35:00,2011-12-09 10:03:00
21809,CHRISTMAS HANGING TREE WITH BELL,1119.56,1966,0.945609756097561,72,4,2010-12-01 14:32:00,2011-12-09 12:20:00
21810,CHRISTMAS HANGING STAR WITH BELL,3022.79,5945,0.7380223880597014,129,4,2010-12-01 12:49:00,2011-12-09 10:51:00
21811,HANGING HEART WITH BELL,2687.4,4854,0.999182879377432,119,5,2010-12-01 11:45:00,2011-11-23 12:45:00
21812,GARLAND WITH HEARTS AND BELLS,1751.22,394,5.177128712871287,36,2,2010-12-06 10:08:00,2011-12-09 10:03:00
21813,GARLAND WITH STARS AND BELLS,2280.4700000000003,549,4.661504424778761,38,2,2010-12-01 15:35:00,2011-12-09 10:03:00
21814,HEART T-LIGHT HOLDER ,117.57,78,1.6983333333333333,11,1,2010-12-01 12:23:00,2011-11-29 11:23:00
21815,STAR  T-LIGHT HOLDER ,271.68,159,1.9890322580645161,15,2,2010-12-01 12:23:00,2011-11-23 12:58:00
21816,CHRISTMAS TREE T-LIGHT HOLDER,49.3,34,1.45,6,1,2010-12-01 12:23:00,2011-11-27 13:00:00
21817,GLITTER CHRISTMAS TREE,414.63,912,0.560923076923077,48,3,2010-12-01 15:35:00,2011-11-09 15:17:00
21818,GLITTER HEART DECORATION,1322.5,2740,0.6026111111111111,117,3,2010-12-01 15:08:00,2011-12-07 16:56:00
21819,GLITTER CHRISTMAS STAR ,1067.82,2473,0.5425185185185185,95,5,2010-12-05 14:45:00,2011-12-08 14:38:00
21820,GLITTER HEART GARLAND WITH BELLS ,1379.72,332,5.000105263157895,49,2,2010-12-01 17:06:00,2011-12-05 16:05:00
21821,GLITTER STAR GARLAND WITH BELLS ,1037.05,251,5.067142857142858,35,3,2010-12-01 14:32:00,2011-12-05 11:58:00
21822,GLITTER CHRISTMAS TREE WITH BELLS,759.44,740,1.309811320754717,45,3,2010-12-01 14:32:00,2011-12-09 10:03:00
21823,PAINTED METAL HEART WITH HOLLY BELL,854.74,1373,0.9383809523809524,61,2,2010-12-01 11:45:00,2011-11-15 12:02:00
21824,PAINTED METAL STAR WITH HOLLY BELLS,1102.81,1917,0.7702479338842976,63,4,2010-12-01 11:45:00,2011-11-15 12:02:00
21826,EIGHT PIECE DINOSAUR SET,186.43,126,1.6797368421052632,16,2,2010-12-01 12:54:00,2011-03-16 13:00:00
21827,EIGHT PIECE CREEPY CRAWLIE SET,7.5,6,1.25,3,1,2010-12-06 12:55:00,2011-03-29 17:23:00
21828,EIGHT PIECE SNAKE  SET,439.54,333,1.4748275862068965,53,4,2010-12-03 11:36:00,2011-12-09 10:03:00
21829,DINOSAUR KEYRINGS ASSORTED,1483.4199999999998,6873,0.2621546961325967,104,11,2010-12-03 11:36:00,2011-10-20 12:07:00
21830,ASSORTED CREEPY CRAWLIES,1127.23,2669,0.4685436893203883,63,2,2010-12-01 17:06:00,2011-11-23 13:39:00
21832,CHOCOLATE CALCULATOR,1799.9999999999998,960,2.329170731707317,83,10,2010-12-01 09:45:00,2011-12-09 10:03:00
21833,CAMOUFLAGE LED TORCH,4594.43,2726,2.109345238095238,87,5,2010-12-01 14:05:00,2011-12-09 10:03:00
21836,GINGHAM OVEN GLOVE RED HEART ,26.490000000000002,5,5.04,2,1,2010-12-05 12:29:00,2011-01-20 15:22:00
21839,MUMMY MOUSE RED GINGHAM RIBBON,5.45,1,5.45,1,1,2011-03-27 14:28:00,2011-03-27 14:28:00
21841,BABY MOUSE RED GINGHAM DRESS,314.5,74,4.25,19,2,2011-03-07 17:52:00,2011-11-29 10:57:00
21843,RED RETROSPOT CAKE STAND,21365.25,2013,12.604501845018449,260,16,2010-12-01 13:31:00,2011-12-09 10:26:00
21844,RED RETROSPOT MUG,5170.64,1848,3.3102531645569617,99,10,2010-12-01 10:52:00,2011-12-06 14:30:00
21845,DAIRY MAID STRIPE MUG,1721.0900000000001,1907,1.0974698795180724,63,3,2010-12-03 14:54:00,2011-11-28 11:27:00
21846,PINK DIAMANTE PEN IN GIFT BOX,1206.97,424,4.093398058252427,12,1,2010-12-01 17:06:00,2011-12-08 19:28:00
21847,GREEN  DIAMANTE PEN IN GIFT BOX,178.89,76,2.7533333333333334,5,1,2010-12-06 10:08:00,2011-11-16 15:23:00
21849,SILVER DIAMANTE PEN IN GIFT BOX,558.83,175,3.8204347826086957,16,1,2010-12-02 13:32:00,2011-12-04 14:45:00
21850,BLUE  DIAMANTE PEN IN GIFT BOX,493.08,130,4.313272727272727,12,1,2010-12-01 16:57:00,2011-12-06 12:56:00
21851,LILAC DIAMANTE PEN IN GIFT BOX,454.99,141,4.154603174603174,12,1,2010-12-01 14:32:00,2011-12-05 17:24:00
21864,UNION JACK FLAG PASSPORT COVER ,2043.79,829,2.859679144385027,65,3,2010-12-01 16:01:00,2011-12-09 10:26:00
21865,PINK UNION JACK  PASSPORT COVER ,625.23,274,2.5596363636363635,52,2,2010-12-03 11:28:00,2011-12-08 12:07:00
21866,UNION JACK FLAG LUGGAGE TAG,1296.13,750,1.948984771573604,79,4,2010-12-01 11:45:00,2011-12-08 12:07:00
21867,PINK UNION JACK  LUGGAGE TAG,486.5,353,1.5646268656716418,56,1,2010-12-01 11:45:00,2011-12-08 20:01:00
21868,POTTING SHED TEA MUG,3262.25,2479,1.7523529411764707,153,4,2010-12-01 17:06:00,2011-12-05 17:17:00
21870,I CAN ONLY PLEASE ONE PERSON MUG,1861.46,1415,1.5720359281437124,97,4,2010-12-01 13:24:00,2011-08-24 09:36:00
21871,SAVE THE PLANET MUG,6681.21,5454,1.8124033149171273,133,8,2010-12-01 09:02:00,2011-12-09 10:20:00
21872,GLAMOROUS  MUG,1459.98,1296,1.6600000000000001,81,5,2010-12-02 11:45:00,2011-12-09 08:48:00
21873,IF YOU CAN'T STAND THE HEAT MUG,1838.05,1621,1.6011764705882352,62,4,2010-12-01 13:24:00,2011-12-08 13:59:00
21874,GIN AND TONIC MUG,4149.929999999999,2981,2.0090572390572388,110,7,2010-12-01 13:24:00,2011-12-09 10:26:00
21875,KINGS CHOICE MUG,2429.38,2055,1.8340268456375837,83,3,2010-12-01 17:06:00,2011-12-09 09:08:00
21876,POTTERING MUG,4834.51,3796,2.088184523809524,141,3,2010-12-03 11:13:00,2011-12-09 10:26:00
21877,HOME SWEET HOME MUG,6942.33,5418,1.7151267605633802,174,11,2010-12-01 17:24:00,2011-12-09 10:20:00
21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2173.0499999999997,2524,1.0905240174672488,120,6,2010-12-03 10:43:00,2011-12-08 13:50:00
21879,HEARTS GIFT TAPE,386.77000000000004,1178,0.5869791666666667,52,3,2010-12-01 14:32:00,2011-12-09 10:03:00
21880,RED RETROSPOT TAPE,858.7800000000001,1903,0.48406639004149377,84,9,2010-12-01 11:49:00,2011-12-07 17:05:00
21881,CUTE CATS TAPE,383.11,1102,0.6788607594936709,37,6,2010-12-02 10:27:00,2011-12-08 10:53:00
21882,SKULLS TAPE,252.47000000000003,706,0.6371232876712328,35,4,2010-12-03 11:19:00,2011-11-28 13:26:00
21883,STARS GIFT TAPE ,725.4200000000001,1653,0.6445864661654136,82,7,2010-12-01 08:45:00,2011-12-07 17:05:00
21884,CAKES AND BOWS GIFT  TAPE,413.76,1166,0.761505376344086,43,5,2010-12-01 14:32:00,2011-12-04 11:45:00
21888,BINGO SET,6667.04,1690,4.719605263157895,210,11,2010-12-01 14:32:00,2011-12-05 11:58:00
21889,WOODEN BOX OF DOMINOES,8862.29,6402,1.5762582781456953,336,12,2010-12-01 10:29:00,2011-12-09 10:03:00
21890,S/6 WOODEN SKITTLES IN COTTON BAG,3689.46,1152,3.8453781512605043,143,8,2010-12-01 12:03:00,2011-12-09 10:26:00
21891,TRADITIONAL WOODEN SKIPPING ROPE,10526.0,8145,1.5877702702702703,264,13,2010-12-01 10:29:00,2011-12-08 18:22:00
21892,TRADITIONAL WOODEN CATCH CUP GAME ,4322.16,3196,1.6017535545023696,235,10,2010-12-01 12:03:00,2011-12-09 10:03:00
21894,POTTING SHED SEED ENVELOPES,908.33,597,1.8154477611940296,57,4,2010-12-01 12:31:00,2011-12-08 13:50:00
21895,POTTING SHED SOW 'N' GROW SET,12.72,2,6.36,1,1,2010-12-01 12:31:00,2010-12-09 16:31:00
21896,POTTING SHED TWINE,2279.09,983,2.4123008849557523,79,5,2010-12-01 17:06:00,2011-12-06 09:09:00
21897,POTTING SHED CANDLE CITRONELLA,1268.1899999999998,405,3.85,1,1,2011-01-14 10:12:00,2011-04-27 11:47:00
21898,POTTING SHED ROSE CANDLE,1541.11,493,2.6156,6,1,2011-02-14 09:41:00,2011-04-27 11:47:00
21899,GARAGE KEY FOB,1761.22,2684,0.8779577464788733,148,4,2010-12-01 17:06:00,2011-12-08 16:18:00
21900,"KEY FOB , SHED",2201.07,3234,0.9490185676392572,166,4,2010-12-02 15:55:00,2011-12-09 10:03:00
21901,"KEY FOB , BACK DOOR ",1280.49,1832,0.8911320754716981,143,3,2010-12-02 14:09:00,2011-12-09 10:03:00
21902,"KEY FOB , FRONT  DOOR ",1270.8200000000002,1975,0.8811111111111111,114,3,2010-12-02 14:09:00,2011-12-09 10:03:00
21903,MAN FLU METAL SIGN,2494.3300000000004,1162,2.501098901098901,113,4,2010-12-03 11:36:00,2011-12-08 15:51:00
21904,HOUSE WRECKING METAL SIGN ,107.10000000000001,51,2.1,21,1,2010-12-05 13:55:00,2011-05-25 17:31:00
21905,MORE BUTTER METAL SIGN ,823.71,761,1.4059627329192548,84,5,2010-12-03 12:43:00,2011-12-09 10:03:00
21906,PHARMACIE FIRST AID TIN,4470.8099999999995,581,9.662068965517241,71,16,2010-12-01 17:06:00,2011-12-09 10:03:00
21907,I'M ON HOLIDAY METAL SIGN,5031.38,2373,2.2993513513513513,208,9,2010-12-01 11:21:00,2011-12-07 15:56:00
21908,CHOCOLATE THIS WAY METAL SIGN,7756.420000000001,3773,2.532884210526316,220,11,2010-12-01 17:06:00,2011-12-09 08:48:00
21910,WAY OUT METAL SIGN ,59.39999999999999,36,1.65,8,2,2010-12-05 16:24:00,2011-02-16 16:57:00
21911,GARDEN METAL SIGN ,203.20999999999998,114,2.1710344827586208,18,2,2010-12-01 14:32:00,2011-04-15 10:42:00
21912,VINTAGE SNAKES & LADDERS,7062.7,1790,4.933082706766917,201,10,2010-12-01 09:45:00,2011-12-09 10:26:00
21913,VINTAGE SEASIDE JIGSAW PUZZLES,1565.83,398,4.369256756756757,72,5,2010-12-01 08:45:00,2011-12-08 09:28:00
21914,BLUE HARMONICA IN BOX ,10343.56,7879,1.430652528548124,306,13,2010-12-01 11:41:00,2011-12-09 12:16:00
21915,RED  HARMONICA IN BOX ,26331.58,21933,1.4247826086956523,349,17,2010-12-01 11:41:00,2011-12-07 15:07:00
21916,SET 12 RETRO WHITE CHALK STICKS,1973.9099999999999,4600,0.5456830601092896,156,6,2010-12-01 11:57:00,2011-12-09 12:31:00
21917,SET 12 KIDS  WHITE CHALK STICKS,1704.03,4156,0.4965350877192982,132,10,2010-12-01 14:34:00,2011-12-08 15:03:00
21918,SET 12 KIDS COLOUR  CHALK STICKS,2950.67,7200,0.5193297587131367,193,16,2010-12-02 09:44:00,2011-12-09 12:16:00
21922,UNION STRIPE WITH FRINGE  HAMMOCK,6952.31,899,9.181190476190476,113,6,2010-12-01 14:32:00,2011-12-08 09:28:00
21925,UNION STRIPE CUSHION COVER ,503.75,403,1.25,38,2,2010-12-02 17:41:00,2011-12-06 17:49:00
21926,RED/CREAM STRIPE CUSHION COVER ,509.9,414,1.2468333333333335,35,3,2011-01-19 15:20:00,2011-12-08 12:07:00
21927,BLUE/CREAM STRIPE CUSHION COVER ,771.15,623,1.2481,41,3,2010-12-02 17:41:00,2011-12-01 19:42:00
21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,21154.55,10473,2.6939483394833945,264,11,2010-12-01 14:11:00,2011-12-09 10:26:00
21929,JUMBO BAG PINK VINTAGE PAISLEY,23181.14,11007,2.6776632302405496,308,14,2010-12-01 09:37:00,2011-12-09 12:19:00
21930,JUMBO STORAGE BAG SKULLS,14031.16,6450,2.7840306834030684,220,8,2010-12-01 12:43:00,2011-12-09 10:26:00
21931,JUMBO STORAGE BAG SUKI,30770.12,13654,2.7448370927318297,333,15,2010-12-01 09:37:00,2011-12-09 12:19:00
21932,SCANDINAVIAN PAISLEY PICNIC BAG,5001.98,2724,2.0661674008810573,218,13,2010-12-03 12:24:00,2011-12-09 10:03:00
21933,PINK VINTAGE PAISLEY PICNIC BAG,4964.03,2676,2.0648218527315914,198,12,2010-12-03 12:24:00,2011-12-08 16:30:00
21934,SKULL SHOULDER BAG,4480.28,2421,2.140631067961165,85,8,2010-12-01 09:41:00,2011-12-09 10:26:00
21935,SUKI  SHOULDER BAG,6298.61,3393,2.336911487758945,121,12,2010-12-01 14:32:00,2011-12-09 10:26:00
21936,RED RETROSPOT PICNIC BAG,11671.09,3987,3.707003745318352,223,16,2010-12-03 11:36:00,2011-12-09 10:03:00
21937,STRAWBERRY   PICNIC BAG,4901.8,1708,3.4037549407114627,146,13,2010-12-03 15:19:00,2011-12-04 12:32:00
21942,SKULLS DESIGN FLANNEL,313.01,287,1.3337864077669903,14,1,2010-12-01 14:32:00,2011-12-09 10:26:00
21943,CAKES AND RABBITS DESIGN FLANNEL ,134.48999999999998,119,1.2856,7,2,2010-12-06 10:08:00,2011-12-08 09:20:00
21944,KITTENS DESIGN FLANNEL,310.19,337,1.1922772277227722,24,4,2010-12-01 14:32:00,2011-12-08 19:57:00
21945,STRAWBERRIES  DESIGN FLANNEL ,373.34,358,1.3124528301886793,27,2,2010-12-03 11:27:00,2011-12-09 10:03:00
21946,PARTY TIME DESIGN FLANNEL,75.35,86,1.0136,8,2,2010-12-12 12:08:00,2011-12-08 09:20:00
21947,SET OF 6 HEART CHOPSTICKS,1142.15,813,1.6932075471698111,62,8,2010-12-03 17:20:00,2011-12-09 10:03:00
21948,SET OF 6 CAKE CHOPSTICKS,979.48,641,1.9000641025641023,37,6,2010-12-02 14:09:00,2011-12-07 10:35:00
21949,SET OF 6 STRAWBERRY CHOPSTICKS,1054.44,801,1.8067586206896553,46,7,2010-12-01 14:32:00,2011-12-09 10:03:00
21955,DOORMAT UNION JACK GUNS AND ROSES,7597.02,1230,9.15847619047619,108,6,2010-12-01 11:45:00,2011-12-09 10:26:00
21967,PACK OF 12 SKULL TISSUES,1583.4099999999999,5275,0.4447280334728033,129,12,2010-12-01 13:24:00,2011-12-09 10:03:00
21972,SET OF 36 DINOSAUR PAPER DOILIES,499.08,335,1.6887692307692308,35,8,2010-12-13 09:35:00,2011-12-01 16:22:00
21973,SET OF 36 MUSHROOM PAPER DOILIES,230.54999999999998,159,1.45,25,6,2010-12-06 11:26:00,2011-11-28 11:18:00
21974,SET OF 36 PAISLEY FLOWER DOILIES,3545.6,2219,2.144388888888889,177,13,2010-12-01 17:06:00,2011-12-08 10:53:00
21975,PACK OF 60 DINOSAUR CAKE CASES,6117.910000000001,12340,0.6237147335423198,287,19,2010-12-01 09:37:00,2011-12-08 12:43:00
21976,PACK OF 60 MUSHROOM CAKE CASES,2886.9500000000003,5230,0.8346059113300494,181,20,2010-12-01 11:57:00,2011-12-09 10:03:00
21977,PACK OF 60 PINK PAISLEY CAKE CASES,12245.02,24854,0.7425056179775281,410,19,2010-12-01 09:37:00,2011-12-09 10:26:00
21980,PACK OF 12 RED RETROSPOT TISSUES ,2121.7599999999998,6687,0.4059333333333333,192,12,2010-12-01 10:52:00,2011-12-09 10:03:00
21981,PACK OF 12 WOODLAND TISSUES ,1655.36,5482,0.4793840579710145,143,15,2010-12-01 13:24:00,2011-12-09 10:03:00
21982,PACK OF 12 SUKI TISSUES ,2304.14,7612,0.47137466307277626,182,11,2010-12-01 13:24:00,2011-12-09 10:03:00
21983,PACK OF 12 BLUE PAISLEY TISSUES ,777.67,2301,0.44819354838709674,98,7,2010-12-01 13:24:00,2011-12-09 10:26:00
21984,PACK OF 12 PINK PAISLEY TISSUES ,1116.9499999999998,3473,0.46861751152073733,123,10,2010-12-01 13:24:00,2011-12-09 10:03:00
21985,PACK OF 12 HEARTS DESIGN TISSUES ,2737.6299999999997,8803,0.41626728110599076,262,9,2010-12-01 12:23:00,2011-12-08 19:28:00
21986,PACK OF 12 PINK POLKADOT TISSUES,1197.73,4067,0.4273298429319371,118,8,2010-12-01 11:57:00,2011-12-09 10:03:00
21987,PACK OF 6 SKULL PAPER CUPS,1346.65,2113,0.7704545454545454,106,11,2010-12-02 12:47:00,2011-12-09 10:26:00
21988,PACK OF 6 SKULL PAPER PLATES,1862.75,2321,1.0186153846153847,101,11,2010-12-02 12:47:00,2011-12-06 14:23:00
21989,PACK OF 20 SKULL PAPER NAPKINS,2235.65,2412,1.1503508771929822,130,12,2010-12-02 12:47:00,2011-12-09 10:26:00
21990,MODERN FLORAL STATIONERY SET,2880.45,1679,1.9880266666666666,127,8,2010-12-01 14:32:00,2011-12-09 11:34:00
21991,BOHEMIAN COLLAGE STATIONERY SET,1080.82,635,2.004245283018868,80,2,2010-12-01 14:32:00,2011-12-08 16:30:00
21992,VINTAGE PAISLEY STATIONERY SET,3529.12,1913,2.05317880794702,160,9,2010-12-01 12:23:00,2011-11-15 14:48:00
21993,FLORAL FOLK STATIONERY SET,3363.34,1943,2.0158564814814817,151,9,2010-12-01 14:32:00,2011-12-09 10:03:00
22016,Dotcomgiftshop Gift Voucher £100.00,83.33,1,83.33,0,1,2011-08-02 16:11:00,2011-08-02 16:11:00
22021,BLUE FELT EASTER EGG BASKET,610.4499999999999,365,1.73986301369863,60,4,2010-12-05 12:01:00,2011-03-21 11:24:00
22023,EMPIRE BIRTHDAY CARD,543.76,1218,0.5986486486486486,71,4,2010-12-02 10:39:00,2011-12-08 09:20:00
22024,RAINY LADIES BIRTHDAY CARD,1033.81,2430,0.586046511627907,90,8,2010-12-01 12:35:00,2011-12-09 10:03:00
22025,RING OF ROSES BIRTHDAY CARD,766.09,1847,0.5506818181818182,73,8,2010-12-01 16:21:00,2011-12-09 10:03:00
22026,BANQUET BIRTHDAY  CARD  ,717.12,1656,0.5722981366459627,71,7,2010-12-07 14:41:00,2011-12-09 10:03:00
22027,TEA PARTY BIRTHDAY CARD,1883.79,4392,0.5330054644808743,180,17,2010-12-02 10:39:00,2011-12-09 10:03:00
22028,PENNY FARTHING BIRTHDAY CARD,1309.18,3054,0.5447348484848485,124,13,2010-12-02 10:39:00,2011-12-09 10:03:00
22029,SPACEBOY BIRTHDAY CARD,3397.65,8185,0.5240377358490567,234,14,2010-12-02 09:44:00,2011-12-09 10:03:00
22030,SWALLOWS GREETING CARD,2247.97,5551,0.46350180505415156,179,5,2010-12-01 16:52:00,2011-12-08 19:57:00
22031,BOTANICAL LAVENDER BIRTHDAY CARD,225.59,504,0.518875,28,2,2010-12-02 16:12:00,2011-12-09 10:03:00
22032,BOTANICAL LILY GREETING CARD,181.98,427,0.4485,28,5,2010-12-15 13:24:00,2011-11-25 10:20:00
22033,BOTANICAL ROSE GREETING CARD,141.95,337,0.43863636363636366,20,1,2010-12-15 13:24:00,2011-11-22 15:41:00
22034,ROBIN CHRISTMAS CARD,5.02,10,0.625,1,1,2010-12-05 13:03:00,2011-11-25 15:23:00
22035,VINTAGE CARAVAN GREETING CARD ,622.36,1464,0.5739130434782609,65,6,2010-12-03 12:24:00,2011-10-31 14:41:00
22037,ROBOT BIRTHDAY CARD,1715.48,3977,0.5284958217270195,173,12,2010-12-01 14:32:00,2011-12-09 10:03:00
22038,BOTANICAL LAVENDER GIFT WRAP ,199.5,475,0.42,19,2,2011-02-02 14:37:00,2011-12-06 12:15:00
22039,BOTANICAL LILY GIFT WRAP,105.0,250,0.42,6,2,2011-04-10 15:15:00,2011-10-25 13:46:00
22040,BOTANICAL ROSE GIFT WRAP,304.5,725,0.42,27,3,2010-12-16 10:30:00,2011-11-17 10:01:00
22041,"RECORD FRAME 7"" SINGLE SIZE ",11354.56,4374,3.676493150684932,73,5,2010-12-01 12:27:00,2011-12-09 10:26:00
22042,CHRISTMAS CARD SINGING ANGEL,173.37,411,0.43274999999999997,24,2,2010-12-02 16:59:00,2011-12-06 11:33:00
22043,CHRISTMAS CARD SCREEN PRINT ,304.5,1238,0.29765625,40,4,2010-12-01 14:32:00,2011-12-02 13:35:00
22044,CHRISTMAS CARD STACK OF PRESENTS,196.44,816,0.2602777777777778,35,4,2010-12-02 09:44:00,2011-11-07 12:29:00
22045,SPACEBOY GIFT WRAP,2683.84,6552,0.41866028708133973,148,14,2010-12-02 13:32:00,2011-12-08 12:29:00
22046,TEA PARTY  WRAPPING PAPER ,929.0,2250,0.4189333333333333,62,10,2010-12-23 12:58:00,2011-12-08 10:24:00
22047,EMPIRE GIFT WRAP,1394.5,3425,0.417962962962963,93,4,2010-12-13 13:32:00,2011-12-05 17:09:00
22048,BIRTHDAY BANQUET GIFT WRAP,393.5,975,0.4175,32,5,2010-12-08 10:38:00,2011-12-05 15:51:00
22049,WRAP CHRISTMAS SCREEN PRINT,296.25,1075,0.2711764705882353,26,3,2010-12-01 13:23:00,2011-10-20 10:34:00
22050,PINK PAISLEY ROSE GIFT WRAP,498.5,1225,0.418,37,8,2010-12-06 15:00:00,2011-12-05 15:51:00
22051,BLUE SCANDINAVIAN PAISLEY WRAP,420.0,1000,0.42000000000000004,36,8,2010-12-08 10:45:00,2011-11-24 17:06:00
22052,VINTAGE CARAVAN GIFT WRAP,273.0,650,0.42,22,3,2010-12-06 08:34:00,2011-07-11 14:10:00
22053,EMPIRE DESIGN ROSETTE,3606.4199999999996,4244,1.227857142857143,23,3,2010-12-10 10:21:00,2011-11-08 12:58:00
22055,MINI CAKE STAND  HANGING STRAWBERY,2086.49,1377,2.0823008849557523,102,8,2010-12-10 12:50:00,2011-12-08 15:44:00
22057,CERAMIC PLATE STRAWBERRY DESIGN,667.92,584,1.41327868852459,46,6,2010-12-08 10:40:00,2011-12-08 15:54:00
22059,CERAMIC STRAWBERRY DESIGN MUG,2094.24,1790,1.6017934782608696,85,10,2010-12-01 12:12:00,2011-12-09 11:20:00
22060,LARGE CAKE STAND HANGING HEARTS,1118.95,233,5.2081081081081075,31,4,2010-12-02 18:08:00,2011-05-23 14:11:00
22061,LARGE CAKE STAND  HANGING STRAWBERY,4228.01,583,10.287278911564625,86,7,2010-12-02 18:08:00,2011-12-09 12:49:00
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,682.01,588,1.5628048780487807,43,3,2010-12-16 10:28:00,2011-10-14 11:08:00
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1388.1000000000001,590,3.63375,56,8,2010-12-08 13:11:00,2011-12-08 10:39:00
22064,PINK DOUGHNUT TRINKET POT ,2556.2,1734,2.1388,85,11,2010-12-01 10:52:00,2011-12-09 10:03:00
22065,CHRISTMAS PUDDING TRINKET POT ,3470.83,6751,1.0530859375,132,7,2010-12-01 14:32:00,2011-12-09 10:03:00
22066,LOVE HEART TRINKET POT,1051.05,2255,0.6727777777777777,99,8,2010-12-20 14:59:00,2011-12-06 16:21:00
22067,CHOC TRUFFLE GOLD TRINKET POT ,645.2199999999999,412,2.060958904109589,32,5,2010-12-01 14:32:00,2011-12-08 19:24:00
22068,BLACK PIRATE TREASURE CHEST,863.38,531,2.358503401360544,56,2,2010-12-01 11:21:00,2011-12-09 11:34:00
22069,BROWN  PIRATE TREASURE CHEST ,996.8,416,3.186486486486486,26,1,2010-12-01 14:32:00,2011-12-09 11:20:00
22070,SMALL RED RETROSPOT MUG IN BOX ,2358.15,949,4.210084745762712,62,12,2010-12-02 11:41:00,2011-12-09 10:03:00
22071,SMALL WHITE RETROSPOT MUG IN BOX ,1388.05,730,3.869438202247191,64,9,2010-12-01 14:32:00,2011-12-09 10:03:00
22072,RED RETROSPOT TEA CUP AND SAUCER ,2831.17,854,3.9712865497076026,90,6,2010-12-03 12:29:00,2011-12-09 09:07:00
22073,RED RETROSPOT STORAGE JAR,1343.64,336,4.9445205479452055,38,7,2010-12-06 09:52:00,2011-05-04 13:17:00
22074,6 RIBBONS SHIMMERING PINKS ,1241.32,1403,1.402189054726368,61,5,2010-12-01 11:45:00,2011-12-09 12:09:00
22075,6 RIBBONS ELEGANT CHRISTMAS ,2503.3399999999997,1800,1.7660487804878047,96,5,2010-12-01 11:45:00,2011-12-09 12:20:00
22076,6 RIBBONS EMPIRE  ,1669.5299999999997,1260,1.6120264317180617,96,6,2010-12-01 14:32:00,2011-12-09 10:20:00
22077,6 RIBBONS RUSTIC CHARM,17205.37,9183,2.206122448979592,413,16,2010-12-01 11:49:00,2011-12-09 12:09:00
22078,RIBBON REEL LACE DESIGN ,2948.41,1381,2.618805970149254,105,9,2010-12-01 17:06:00,2011-12-09 08:59:00
22079,RIBBON REEL HEARTS DESIGN ,3348.39,1911,2.036404833836858,190,10,2010-12-05 11:02:00,2011-12-07 14:12:00
22080,RIBBON REEL POLKADOTS ,2028.23,1221,1.970875,116,9,2010-12-01 14:32:00,2011-12-09 12:16:00
22081,RIBBON REEL FLORA + FAUNA ,1193.0,654,2.3087857142857144,74,5,2010-12-01 14:32:00,2011-12-09 12:16:00
22082,RIBBON REEL STRIPES DESIGN ,4716.33,2713,1.9760187353629977,250,9,2010-12-01 12:23:00,2011-12-07 14:12:00
22083,PAPER CHAIN KIT RETROSPOT,14159.54,4658,3.7612377850162866,294,13,2010-12-01 09:41:00,2011-12-09 12:19:00
22084,PAPER CHAIN KIT EMPIRE,15122.970000000001,5189,3.2706726457399102,277,4,2010-12-01 17:06:00,2011-12-08 15:01:00
22085,PAPER CHAIN KIT SKULLS ,1566.99,548,3.175714285714286,62,7,2010-12-06 14:05:00,2011-12-09 10:03:00
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,64952.29,19355,3.356833333333334,613,10,2010-12-01 09:00:00,2011-12-09 12:19:00
22087,PAPER BUNTING WHITE LACE,11893.230000000001,4089,3.392035928143713,155,8,2010-12-01 12:31:00,2011-12-09 10:51:00
22088,PAPER BUNTING COLOURED LACE,5661.05,1893,3.5898333333333334,115,9,2010-12-01 13:54:00,2011-07-06 10:41:00
22089,PAPER BUNTING VINTAGE PAISLEY,4460.38,1424,3.500618181818182,142,8,2010-12-02 16:59:00,2011-12-05 09:03:00
22090,PAPER BUNTING RETROSPOT,22790.960000000003,7564,3.7777363184079604,325,16,2010-12-01 14:32:00,2011-12-08 10:24:00
22091,EMPIRE TISSUE BOX,1033.22,1991,0.9419767441860466,97,3,2010-12-01 17:06:00,2011-12-09 10:03:00
22092,BLUE PAISLEY TISSUE BOX,322.18,672,0.5680645161290322,75,6,2010-12-01 12:43:00,2011-12-08 12:07:00
22093,MOTORING TISSUE BOX,824.08,1835,0.5990419161676647,114,7,2010-12-05 13:42:00,2011-12-06 16:21:00
22094,RED RETROSPOT TISSUE BOX,1138.2,2172,1.051291866028708,117,8,2010-12-01 13:24:00,2011-12-08 14:39:00
22095,LADS ONLY TISSUE BOX,1610.41,1650,1.1355483870967742,72,2,2010-12-01 13:24:00,2011-12-09 11:34:00
22096,PINK PAISLEY SQUARE TISSUE BOX ,586.82,1373,0.6418253968253969,89,3,2010-12-01 12:43:00,2011-12-08 14:39:00
